receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,bridge_safe_mode,bridge_allow_motion,unmapped_json
615,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:20.900513-04:00,1787099960,900493164,1787099960900493164,106.359887,,,,615,614,1,0,0,615,AxisTarget,1,False,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
616,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:21.005509-04:00,1787099961,5503223,1787099961005503223,105.010059,,,,616,615,1,0,0,616,AxisTarget,1,False,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
617,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:21.114929-04:00,1787099961,114921970,1787099961114921970,109.418747,,,,617,616,1,0,0,617,AxisTarget,1,False,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
618,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:21.223457-04:00,1787099961,223429867,1787099961223429867,108.507897,,,,618,617,1,0,0,618,AxisTarget,1,False,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
619,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:21.386780-04:00,1787099961,386769098,1787099961386769098,163.339231,,,,619,618,1,0,0,619,AxisTarget,1,False,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
620,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:21.495773-04:00,1787099961,495751148,1787099961495751148,108.98205,,,,620,619,1,0,0,620,AxisTarget,1,False,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
621,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:21.607751-04:00,1787099961,607735738,1787099961607735738,111.98459,,,,621,620,1,0,0,621,AxisTarget,1,False,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
622,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:21.769388-04:00,1787099961,769377169,1787099961769377169,161.641431,,,,622,621,1,0,0,622,AxisTarget,1,True,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
623,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:21.945595-04:00,1787099961,945588023,1787099961945588023,176.210854,,,,623,622,1,0,0,623,AxisTarget,1,True,True,True,False,0.043853,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.97229,-0.635236,809.964844,179.903625,-0.021095,179.994507,False,True,
624,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:22.121809-04:00,1787099962,121797208,1787099962121797208,176.209185,,,,624,623,1,0,0,624,AxisTarget,1,True,True,True,False,0.487788,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.949677,-4.654134,809.964844,179.347992,-0.021095,179.994507,False,True,
625,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:22.289942-04:00,1787099962,289924322,1787099962289924322,168.127114,,,,625,624,1,0,0,625,AxisTarget,1,True,True,True,False,1.320417,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.821564,-11.795026,809.964844,178.42807,-0.021095,179.994507,False,True,
626,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:22.401686-04:00,1787099962,401675370,1787099962401675370,111.751048,,,,626,625,1,0,0,626,AxisTarget,1,True,True,True,False,2.071411,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.629639,-17.705982,809.964844,177.656769,-0.021095,179.994507,False,True,
627,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:22.573517-04:00,1787099962,573502939,1787099962573502939,171.827569,,,,627,626,1,0,0,627,AxisTarget,1,True,True,True,False,3.489883,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.040253,-29.080664,809.964844,176.176544,-0.021095,179.994507,False,True,
628,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:22.747017-04:00,1787099962,747008630,1787099962747008630,173.505691,,,,628,627,1,0,0,628,AxisTarget,1,True,True,True,False,5.130805,-90.000099,90.004898,-0.0055,90.016296,-0.0002,442.966003,-42.508297,809.964844,174.440704,-0.021095,179.994507,False,True,
629,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:22.925736-04:00,1787099962,925724208,1787099962925724208,178.715578,,,,629,628,1,0,0,629,AxisTarget,1,True,True,True,False,6.742825,-90.000099,90.004898,-0.0055,90.016296,-0.0002,441.695526,-54.136974,809.964844,172.921631,-0.021095,179.994507,False,True,
630,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:23.101501-04:00,1787099963,101489847,1787099963101489847,175.765639,,,,630,629,1,0,0,630,AxisTarget,1,True,True,True,False,7.934461,-90.000099,90.004898,-0.0055,90.016296,-0.0002,440.549927,-62.7411,809.964844,171.85228,-0.021095,179.994507,False,True,
631,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:23.212726-04:00,1787099963,212712568,1787099963212712568,111.222721,,,,631,630,1,0,0,631,AxisTarget,1,True,True,True,False,8.473902,-90.000099,90.004898,-0.0055,90.016296,-0.0002,440.010223,-66.490913,809.964844,171.377274,-0.021095,179.994507,False,True,
632,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:23.384070-04:00,1787099963,384050057,1787099963384050057,171.337489,,,,632,631,1,0,0,632,AxisTarget,1,True,True,True,False,8.944919,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.53479,-69.382042,809.964844,171.018692,-0.021095,179.994507,False,True,
633,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:23.559825-04:00,1787099963,559813943,1787099963559813943,175.763886,,,,633,632,1,0,0,633,AxisTarget,1,True,True,True,True,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
634,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:23.726873-04:00,1787099963,726866509,1787099963726866509,167.052566,,,,634,633,1,0,0,634,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
635,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:23.908742-04:00,1787099963,908731307,1787099963908731307,181.864798,,,,635,634,1,0,0,635,AxisTarget,1,True,True,True,True,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
636,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:24.017849-04:00,1787099964,17839099,1787099964017839099,109.107792,,,,636,635,1,0,0,636,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
637,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:24.173609-04:00,1787099964,173599349,1787099964173599349,155.76025,,,,637,636,1,0,0,637,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
638,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:24.351772-04:00,1787099964,351761289,1787099964351761289,178.16194,,,,638,637,1,0,0,638,AxisTarget,1,True,True,True,True,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
639,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:24.513926-04:00,1787099964,513915115,1787099964513915115,162.153826,,,,639,638,1,0,0,639,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
640,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:24.625018-04:00,1787099964,624993027,1787099964624993027,111.077912,,,,640,639,1,0,0,640,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
641,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:24.807157-04:00,1787099964,807145010,1787099964807145010,182.151983,,,,641,640,1,0,0,641,AxisTarget,1,True,True,True,True,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
642,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:24.921753-04:00,1787099964,921733010,1787099964921733010,114.588,,,,642,641,1,0,0,642,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
643,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:25.025343-04:00,1787099965,25328212,1787099965025328212,103.595202,,,,643,642,1,0,0,643,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
644,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:25.131826-04:00,1787099965,131818838,1787099965131818838,106.490626,,,,644,643,1,0,0,644,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
645,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:25.309301-04:00,1787099965,309294831,1787099965309294831,177.475993,,,,645,644,1,0,0,645,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
646,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:25.415463-04:00,1787099965,415452247,1787099965415452247,106.157416,,,,646,645,1,0,0,646,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
647,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:25.523582-04:00,1787099965,523570356,1787099965523570356,108.118109,,,,647,646,1,0,0,647,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
648,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:25.636563-04:00,1787099965,636555043,1787099965636555043,112.984687,,,,648,647,1,0,0,648,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
649,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:25.796246-04:00,1787099965,796240255,1787099965796240255,159.685212,,,,649,648,1,0,0,649,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
650,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:25.903581-04:00,1787099965,903573756,1787099965903573756,107.333501,,,,650,649,1,0,0,650,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
651,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:26.010016-04:00,1787099966,10008154,1787099966010008154,106.434398,,,,651,650,1,0,0,651,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
652,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:26.122090-04:00,1787099966,122079863,1787099966122079863,112.071709,,,,652,651,1,0,0,652,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
653,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:26.235829-04:00,1787099966,235823295,1787099966235823295,113.743432,,,,653,652,1,0,0,653,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
654,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:26.394059-04:00,1787099966,394050851,1787099966394050851,158.227556,,,,654,653,1,0,0,654,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
655,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:26.503762-04:00,1787099966,503750167,1787099966503750167,109.699316,,,,655,654,1,0,0,655,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
656,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:26.614688-04:00,1787099966,614676381,1787099966614676381,110.926214,,,,656,655,1,0,0,656,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
657,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:26.728033-04:00,1787099966,728022514,1787099966728022514,113.346133,,,,657,656,1,0,0,657,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
658,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:26.839832-04:00,1787099966,839820593,1787099966839820593,111.798079,,,,658,657,1,0,0,658,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
659,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:26.996286-04:00,1787099966,996274711,1787099966996274711,156.454118,,,,659,658,1,0,0,659,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
660,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:27.110043-04:00,1787099967,110032175,1787099967110032175,113.757464,,,,660,659,1,0,0,660,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
661,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:27.220280-04:00,1787099967,220268927,1787099967220268927,110.236752,,,,661,660,1,0,0,661,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
662,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:27.390061-04:00,1787099967,390053464,1787099967390053464,169.784537,,,,662,661,1,0,0,662,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
663,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:27.566161-04:00,1787099967,566151597,1787099967566151597,176.098133,,,,663,662,1,0,0,663,AxisTarget,1,True,True,True,False,8.921942,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.649414,-68.560814,809.964844,171.161133,-0.021095,179.994507,False,True,
664,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:27.675464-04:00,1787099967,675457005,1787099967675457005,109.305408,,,,664,663,1,0,0,664,AxisTarget,1,True,True,True,False,8.652061,-90.000099,90.004898,-0.0055,90.016296,-0.0002,440.005554,-66.076508,809.964844,171.489166,-0.021095,179.994507,False,True,
665,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:27.850419-04:00,1787099967,850410494,1787099967850410494,174.953489,,,,665,664,1,0,0,665,AxisTarget,1,True,True,True,False,7.887405,-90.000099,90.004898,-0.0055,90.016296,-0.0002,440.934448,-59.628654,809.964844,172.346024,-0.021095,179.994507,False,True,
666,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:28.024225-04:00,1787099968,24203020,1787099968024203020,173.792526,,,,666,665,1,0,0,666,AxisTarget,1,True,True,True,False,6.717014,-90.000099,90.004898,-0.0055,90.016296,-0.0002,442.086548,-50.10733,809.964844,173.597427,-0.021095,179.994507,False,True,
667,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:28.197257-04:00,1787099968,197249680,1787099968197249680,173.04666,,,,667,666,1,0,0,667,AxisTarget,1,True,True,True,False,5.212862,-90.000099,90.004898,-0.0055,90.016296,-0.0002,443.290253,-38.360191,809.964844,175.130707,-0.021095,179.994507,False,True,
668,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:28.370495-04:00,1787099968,370479279,1787099968370479279,173.229599,,,,668,667,1,0,0,668,AxisTarget,1,True,True,True,False,3.554088,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.240173,-25.233633,809.964844,176.821671,-0.021095,179.994507,False,True,
669,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:28.544317-04:00,1787099968,544311991,1787099968544311991,173.832712,,,,669,668,1,0,0,669,AxisTarget,1,True,True,True,False,2.039449,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.745239,-14.00327,809.964844,178.252151,-0.021095,179.994507,False,True,
670,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:28.714466-04:00,1787099968,714456850,1787099968714456850,170.144859,,,,670,669,1,0,0,670,AxisTarget,1,True,True,True,False,0.933464,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.928223,-6.13799,809.964844,179.247009,-0.021095,179.994507,False,True,
671,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:28.828281-04:00,1787099968,828274564,1787099968828274564,113.817714,,,,671,670,1,0,0,671,AxisTarget,1,True,True,True,False,0.432489,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.964478,-2.601462,809.964844,179.701584,-0.021095,179.994507,False,True,
672,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:29.002670-04:00,1787099969,2661974,1787099969002661974,174.38741,,,,672,671,1,0,0,672,AxisTarget,1,True,True,True,False,0.027008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,-0.041306,809.964844,179.996201,-0.021095,179.994507,False,True,
673,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:29.182793-04:00,1787099969,182777012,1787099969182777012,180.115038,,,,673,672,1,0,0,673,AxisTarget,1,True,True,True,True,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
674,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:29.344339-04:00,1787099969,344332851,1787099969344332851,161.555839,,,,674,673,1,0,0,674,AxisTarget,1,True,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
675,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:29.529663-04:00,1787099969,529640976,1787099969529640976,185.308125,,,,675,674,1,0,0,675,AxisTarget,1,True,True,True,True,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
676,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:29.697566-04:00,1787099969,697554687,1787099969697554687,167.913711,,,,676,675,1,0,0,676,AxisTarget,1,True,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
677,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:29.810358-04:00,1787099969,810352229,1787099969810352229,112.797542,,,,677,676,1,0,0,677,AxisTarget,1,True,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
678,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:29.989772-04:00,1787099969,989767018,1787099969989767018,179.414789,,,,678,677,1,0,0,678,AxisTarget,1,True,True,True,True,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
679,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:30.149401-04:00,1787099970,149394463,1787099970149394463,159.627445,,,,679,678,1,0,0,679,AxisTarget,1,True,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
680,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:30.330651-04:00,1787099970,330631548,1787099970330631548,181.237085,,,,680,679,1,0,0,680,AxisTarget,1,True,True,True,True,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
681,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:30.446150-04:00,1787099970,446138568,1787099970446138568,115.50702,,,,681,680,1,0,0,681,AxisTarget,1,False,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
682,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:30.558785-04:00,1787099970,558773252,1787099970558773252,112.634684,,,,682,681,1,0,0,682,AxisTarget,1,False,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
683,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:30.670669-04:00,1787099970,670657415,1787099970670657415,111.884163,,,,683,682,1,0,0,683,AxisTarget,1,False,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
684,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:30.835211-04:00,1787099970,835204475,1787099970835204475,164.54706,,,,684,683,1,0,0,684,AxisTarget,1,False,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
685,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:30.930618-04:00,1787099970,930602384,1787099970930602384,95.397909,,,,685,684,1,0,0,685,AxisTarget,1,False,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
686,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:31.038679-04:00,1787099971,38663296,1787099971038663296,108.060912,,,,686,685,1,0,0,686,AxisTarget,1,False,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
687,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:31.148261-04:00,1787099971,148250149,1787099971148250149,109.586853,,,,687,686,1,0,0,687,AxisTarget,1,False,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
688,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:31.257535-04:00,1787099971,257528921,1787099971257528921,109.278772,,,,688,687,1,0,0,688,AxisTarget,1,False,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
689,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:31.420607-04:00,1787099971,420601315,1787099971420601315,163.072394,,,,689,688,1,0,0,689,AxisTarget,1,False,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
690,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:31.535953-04:00,1787099971,535947461,1787099971535947461,115.346146,,,,690,689,1,0,0,690,AxisTarget,1,False,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
691,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:31.644001-04:00,1787099971,643993960,1787099971643993960,108.046499,,,,691,690,1,0,0,691,AxisTarget,1,False,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
692,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:31.756226-04:00,1787099971,756214339,1787099971756214339,112.220379,,,,692,691,1,0,0,692,AxisTarget,1,False,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
693,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:39:31.868647-04:00,1787099971,868640842,1787099971868640842,112.426503,,,,693,692,1,0,0,693,AxisTarget,1,False,True,True,False,-0.0008,-90.000099,90.004898,-0.0055,90.016296,-0.0002,444.972687,0.013892,809.964844,-179.999405,-0.021095,179.994507,False,True,
